rok;region;kraj;plec;nadwaga
1990;AMR;KNA;FMLE;15.7
1990;AMR;KNA;MLE;5.4
1989;AMR;KNA;BTSX;10.3
1989;AMR;KNA;FMLE;15.3
1989;AMR;KNA;MLE;5.2
1988;AMR;KNA;BTSX;10.0
1988;AMR;KNA;FMLE;14.8
1988;AMR;KNA;MLE;5.0
1987;AMR;KNA;BTSX;9.7
1987;AMR;KNA;FMLE;14.4
1987;AMR;KNA;MLE;4.8
1986;AMR;KNA;BTSX;9.4
1986;AMR;KNA;FMLE;14.0
1986;AMR;KNA;MLE;4.6
1985;AMR;KNA;BTSX;9.1
1985;AMR;KNA;FMLE;13.7
1985;AMR;KNA;MLE;4.4
1984;AMR;KNA;BTSX;8.8
1984;AMR;KNA;FMLE;13.3
1984;AMR;KNA;MLE;4.2
1983;AMR;KNA;BTSX;8.6
1983;AMR;KNA;FMLE;12.9
1983;AMR;KNA;MLE;4.0
1982;AMR;KNA;BTSX;8.3
1982;AMR;KNA;FMLE;12.5
1982;AMR;KNA;MLE;3.9
1981;AMR;KNA;BTSX;8.0
1981;AMR;KNA;FMLE;12.1
1981;AMR;KNA;MLE;3.7
1980;AMR;KNA;BTSX;7.7
1980;AMR;KNA;FMLE;11.7
1980;AMR;KNA;MLE;3.5
1979;AMR;KNA;BTSX;7.4
1979;AMR;KNA;FMLE;11.4
1979;AMR;KNA;MLE;3.4
1978;AMR;KNA;BTSX;7.2
1978;AMR;KNA;FMLE;11.0
1978;AMR;KNA;MLE;3.2
1977;AMR;KNA;BTSX;6.9
1977;AMR;KNA;FMLE;10.6
1977;AMR;KNA;MLE;3.0
1976;AMR;KNA;BTSX;6.6
1976;AMR;KNA;FMLE;10.3
1976;AMR;KNA;MLE;2.9
1975;AMR;KNA;BTSX;6.4
1975;AMR;KNA;FMLE;9.9
1975;AMR;KNA;MLE;2.7
2016;WPR;KOR;BTSX;4.7
2016;WPR;KOR;FMLE;4.8
2016;WPR;KOR;MLE;4.4
2015;WPR;KOR;BTSX;4.5
2015;WPR;KOR;FMLE;4.7
2015;WPR;KOR;MLE;4.3
2014;WPR;KOR;BTSX;4.4
2014;WPR;KOR;FMLE;4.6
2014;WPR;KOR;MLE;4.1
2013;WPR;KOR;BTSX;4.3
2013;WPR;KOR;FMLE;4.5
2013;WPR;KOR;MLE;3.9
2012;WPR;KOR;BTSX;4.1
2012;WPR;KOR;FMLE;4.4
2012;WPR;KOR;MLE;3.8
2011;WPR;KOR;BTSX;4.0
2011;WPR;KOR;FMLE;4.3
2011;WPR;KOR;MLE;3.6
2010;WPR;KOR;BTSX;3.9
2010;WPR;KOR;FMLE;4.2
2010;WPR;KOR;MLE;3.5
2009;WPR;KOR;BTSX;3.8
2009;WPR;KOR;FMLE;4.2
2009;WPR;KOR;MLE;3.4
2008;WPR;KOR;BTSX;3.7
2008;WPR;KOR;FMLE;4.1
2008;WPR;KOR;MLE;3.2
2007;WPR;KOR;BTSX;3.6
2007;WPR;KOR;FMLE;4.0
2007;WPR;KOR;MLE;3.1
2006;WPR;KOR;BTSX;3.5
2006;WPR;KOR;FMLE;3.9
2006;WPR;KOR;MLE;3.0
2005;WPR;KOR;BTSX;3.4
2005;WPR;KOR;FMLE;3.8
2005;WPR;KOR;MLE;2.8
2004;WPR;KOR;BTSX;3.3
2004;WPR;KOR;FMLE;3.7
2004;WPR;KOR;MLE;2.7
2003;WPR;KOR;BTSX;3.2
2003;WPR;KOR;FMLE;3.6
2003;WPR;KOR;MLE;2.6
2002;WPR;KOR;BTSX;3.1
2002;WPR;KOR;FMLE;3.5
2002;WPR;KOR;MLE;2.5
2001;WPR;KOR;BTSX;3.0
2001;WPR;KOR;FMLE;3.5
2001;WPR;KOR;MLE;2.4
2000;WPR;KOR;BTSX;2.9
2000;WPR;KOR;FMLE;3.4
2000;WPR;KOR;MLE;2.3
1999;WPR;KOR;BTSX;2.8
1999;WPR;KOR;FMLE;3.3
1999;WPR;KOR;MLE;2.2
1998;WPR;KOR;BTSX;2.7
1998;WPR;KOR;FMLE;3.2
1998;WPR;KOR;MLE;2.0
1997;WPR;KOR;BTSX;2.6
1997;WPR;KOR;FMLE;3.1
1997;WPR;KOR;MLE;1.9
1996;WPR;KOR;BTSX;2.5
1996;WPR;KOR;FMLE;3.0
1996;WPR;KOR;MLE;1.8
1995;WPR;KOR;BTSX;2.4
1995;WPR;KOR;FMLE;2.9
1995;WPR;KOR;MLE;1.7
1994;WPR;KOR;BTSX;2.2
1994;WPR;KOR;FMLE;2.8
1994;WPR;KOR;MLE;1.6
1993;WPR;KOR;BTSX;2.1
1993;WPR;KOR;FMLE;2.6
1993;WPR;KOR;MLE;1.5
1992;WPR;KOR;BTSX;2.0
1992;WPR;KOR;FMLE;2.5
1992;WPR;KOR;MLE;1.4
1991;WPR;KOR;BTSX;1.9
1991;WPR;KOR;FMLE;2.4
1991;WPR;KOR;MLE;1.3
1990;WPR;KOR;BTSX;1.8
1990;WPR;KOR;FMLE;2.3
1990;WPR;KOR;MLE;1.2
1989;WPR;KOR;BTSX;1.6
1989;WPR;KOR;FMLE;2.1
1989;WPR;KOR;MLE;1.1
1988;WPR;KOR;BTSX;1.5
1988;WPR;KOR;FMLE;2.0
1988;WPR;KOR;MLE;1.0
1987;WPR;KOR;BTSX;1.4
1987;WPR;KOR;FMLE;1.9
1987;WPR;KOR;MLE;0.9
1986;WPR;KOR;BTSX;1.3
1986;WPR;KOR;FMLE;1.8
1986;WPR;KOR;MLE;0.8
1985;WPR;KOR;BTSX;1.2
1985;WPR;KOR;FMLE;1.6
1985;WPR;KOR;MLE;0.7
1984;WPR;KOR;BTSX;1.1
1984;WPR;KOR;FMLE;1.5
1984;WPR;KOR;MLE;0.7
1983;WPR;KOR;BTSX;1.1
1983;WPR;KOR;FMLE;1.4
1983;WPR;KOR;MLE;0.6
1982;WPR;KOR;BTSX;1.0
1982;WPR;KOR;FMLE;1.3
1982;WPR;KOR;MLE;0.5
1981;WPR;KOR;BTSX;0.9
1981;WPR;KOR;FMLE;1.2
1981;WPR;KOR;MLE;0.5
1980;WPR;KOR;BTSX;0.8
1980;WPR;KOR;FMLE;1.2
1980;WPR;KOR;MLE;0.4
1979;WPR;KOR;BTSX;0.8
1979;WPR;KOR;FMLE;1.1
1979;WPR;KOR;MLE;0.4
1978;WPR;KOR;BTSX;0.7
1978;WPR;KOR;FMLE;1.0
1978;WPR;KOR;MLE;0.4
1977;WPR;KOR;BTSX;0.6
1977;WPR;KOR;FMLE;0.9
1977;WPR;KOR;MLE;0.3
1976;WPR;KOR;BTSX;0.6
1976;WPR;KOR;FMLE;0.9
1976;WPR;KOR;MLE;0.3
1975;WPR;KOR;BTSX;0.6
1975;WPR;KOR;FMLE;0.8
1975;WPR;KOR;MLE;0.3
2016;EMR;KWT;BTSX;37.9
2016;EMR;KWT;FMLE;45.6
2016;EMR;KWT;MLE;33.3
2015;EMR;KWT;BTSX;37.4
2015;EMR;KWT;FMLE;45.2
2015;EMR;KWT;MLE;32.6
2014;EMR;KWT;BTSX;36.8
2014;EMR;KWT;FMLE;44.8
2014;EMR;KWT;MLE;32.0
2013;EMR;KWT;BTSX;36.2
2013;EMR;KWT;FMLE;44.4
2013;EMR;KWT;MLE;31.3
2012;EMR;KWT;BTSX;35.6
2012;EMR;KWT;FMLE;44.0
2012;EMR;KWT;MLE;30.7
2011;EMR;KWT;BTSX;35.1
2011;EMR;KWT;FMLE;43.6
2011;EMR;KWT;MLE;30.1
2010;EMR;KWT;BTSX;34.6
2010;EMR;KWT;FMLE;43.2
2010;EMR;KWT;MLE;29.5
2009;EMR;KWT;BTSX;34.0
2009;EMR;KWT;FMLE;42.8
2009;EMR;KWT;MLE;28.9
2008;EMR;KWT;BTSX;33.5
2008;EMR;KWT;FMLE;42.4
2008;EMR;KWT;MLE;28.3
2007;EMR;KWT;BTSX;33.0
2007;EMR;KWT;FMLE;42.0
2007;EMR;KWT;MLE;27.8
2006;EMR;KWT;BTSX;32.5
2006;EMR;KWT;FMLE;41.6
2006;EMR;KWT;MLE;27.2
2005;EMR;KWT;BTSX;32.0
2005;EMR;KWT;FMLE;41.3
2005;EMR;KWT;MLE;26.7
2004;EMR;KWT;BTSX;31.5
2004;EMR;KWT;FMLE;40.9
2004;EMR;KWT;MLE;26.1
2003;EMR;KWT;BTSX;31.0
2003;EMR;KWT;FMLE;40.6
2003;EMR;KWT;MLE;25.6
2002;EMR;KWT;BTSX;30.5
2002;EMR;KWT;FMLE;40.2
2002;EMR;KWT;MLE;25.1
2001;EMR;KWT;BTSX;30.1
2001;EMR;KWT;FMLE;39.8
2001;EMR;KWT;MLE;24.6
2000;EMR;KWT;BTSX;29.6
2000;EMR;KWT;FMLE;39.5
2000;EMR;KWT;MLE;24.1
1999;EMR;KWT;BTSX;29.1
1999;EMR;KWT;FMLE;39.2
1999;EMR;KWT;MLE;23.7
1998;EMR;KWT;BTSX;28.7
1998;EMR;KWT;FMLE;38.8
1998;EMR;KWT;MLE;23.2
1997;EMR;KWT;BTSX;28.2
1997;EMR;KWT;FMLE;38.5
1997;EMR;KWT;MLE;22.7
1996;EMR;KWT;BTSX;27.8
1996;EMR;KWT;FMLE;38.1
1996;EMR;KWT;MLE;22.3
1995;EMR;KWT;BTSX;27.4
1995;EMR;KWT;FMLE;37.8
1995;EMR;KWT;MLE;21.8
1994;EMR;KWT;BTSX;27.2
1994;EMR;KWT;FMLE;37.5
1994;EMR;KWT;MLE;21.4
1993;EMR;KWT;BTSX;27.0
1993;EMR;KWT;FMLE;37.2
1993;EMR;KWT;MLE;21.0
1992;EMR;KWT;BTSX;26.9
1992;EMR;KWT;FMLE;36.8
1992;EMR;KWT;MLE;20.5
1991;EMR;KWT;BTSX;26.7
1991;EMR;KWT;FMLE;36.5
1991;EMR;KWT;MLE;20.1
1990;EMR;KWT;BTSX;26.4
1990;EMR;KWT;FMLE;36.1
1990;EMR;KWT;MLE;19.6
1989;EMR;KWT;BTSX;26.0
1989;EMR;KWT;FMLE;35.8
1989;EMR;KWT;MLE;19.2
1988;EMR;KWT;BTSX;25.5
1988;EMR;KWT;FMLE;35.4
1988;EMR;KWT;MLE;18.7
1987;EMR;KWT;BTSX;24.9
1987;EMR;KWT;FMLE;35.0
1987;EMR;KWT;MLE;18.2
1986;EMR;KWT;BTSX;24.3
1986;EMR;KWT;FMLE;34.5
1986;EMR;KWT;MLE;17.7
1985;EMR;KWT;BTSX;23.6
1985;EMR;KWT;FMLE;34.0
1985;EMR;KWT;MLE;17.2
1984;EMR;KWT;BTSX;23.0
1984;EMR;KWT;FMLE;33.5
1984;EMR;KWT;MLE;16.7
1983;EMR;KWT;BTSX;22.4
1983;EMR;KWT;FMLE;32.9
1983;EMR;KWT;MLE;16.1
1982;EMR;KWT;BTSX;21.9
1982;EMR;KWT;FMLE;32.3
1982;EMR;KWT;MLE;15.5
1981;EMR;KWT;BTSX;21.3
1981;EMR;KWT;FMLE;31.7
1981;EMR;KWT;MLE;15.0
1980;EMR;KWT;BTSX;20.8
1980;EMR;KWT;FMLE;31.1
1980;EMR;KWT;MLE;14.4
1979;EMR;KWT;BTSX;20.3
1979;EMR;KWT;FMLE;30.5
1979;EMR;KWT;MLE;13.8
1978;EMR;KWT;BTSX;19.8
1978;EMR;KWT;FMLE;29.9
1978;EMR;KWT;MLE;13.3
1977;EMR;KWT;BTSX;19.4
1977;EMR;KWT;FMLE;29.2
1977;EMR;KWT;MLE;12.8
1976;EMR;KWT;BTSX;19.0
1976;EMR;KWT;FMLE;28.6
1976;EMR;KWT;MLE;12.3
1975;EMR;KWT;BTSX;18.6
1975;EMR;KWT;FMLE;28.0
1975;EMR;KWT;MLE;11.8
2016;WPR;LAO;BTSX;5.3
2016;WPR;LAO;FMLE;6.7
2016;WPR;LAO;MLE;3.7
2015;WPR;LAO;BTSX;5.0
2015;WPR;LAO;FMLE;6.3
2015;WPR;LAO;MLE;3.4
2014;WPR;LAO;BTSX;4.7
2014;WPR;LAO;FMLE;6.0
2014;WPR;LAO;MLE;3.2
2013;WPR;LAO;BTSX;4.4
2013;WPR;LAO;FMLE;5.7
2013;WPR;LAO;MLE;2.9
2012;WPR;LAO;BTSX;4.1
2012;WPR;LAO;FMLE;5.3
2012;WPR;LAO;MLE;2.7
2011;WPR;LAO;BTSX;3.8
2011;WPR;LAO;FMLE;5.0
2011;WPR;LAO;MLE;2.4
2010;WPR;LAO;BTSX;3.5
2010;WPR;LAO;FMLE;4.7
2010;WPR;LAO;MLE;2.2
2009;WPR;LAO;BTSX;3.3
2009;WPR;LAO;FMLE;4.4
2009;WPR;LAO;MLE;2.0
2008;WPR;LAO;BTSX;3.1
2008;WPR;LAO;FMLE;4.2
2008;WPR;LAO;MLE;1.8
2007;WPR;LAO;BTSX;2.9
2007;WPR;LAO;FMLE;3.9
2007;WPR;LAO;MLE;1.7
2006;WPR;LAO;BTSX;2.7
2006;WPR;LAO;FMLE;3.7
2006;WPR;LAO;MLE;1.5
2005;WPR;LAO;BTSX;2.5
2005;WPR;LAO;FMLE;3.4
2005;WPR;LAO;MLE;1.4
2004;WPR;LAO;BTSX;2.3
2004;WPR;LAO;FMLE;3.2
2004;WPR;LAO;MLE;1.3
2003;WPR;LAO;BTSX;2.1
2003;WPR;LAO;FMLE;3.0
2003;WPR;LAO;MLE;1.2
2002;WPR;LAO;BTSX;2.0
2002;WPR;LAO;FMLE;2.8
2002;WPR;LAO;MLE;1.0
2001;WPR;LAO;BTSX;1.8
2001;WPR;LAO;FMLE;2.6
2001;WPR;LAO;MLE;1.0
2000;WPR;LAO;BTSX;1.7
2000;WPR;LAO;FMLE;2.4
2000;WPR;LAO;MLE;0.9
1999;WPR;LAO;BTSX;1.6
1999;WPR;LAO;FMLE;2.3
1999;WPR;LAO;MLE;0.8
1998;WPR;LAO;BTSX;1.5
1998;WPR;LAO;FMLE;2.1
1998;WPR;LAO;MLE;0.7
1997;WPR;LAO;BTSX;1.4
1997;WPR;LAO;FMLE;2.0
1997;WPR;LAO;MLE;0.7
1996;WPR;LAO;BTSX;1.3
1996;WPR;LAO;FMLE;1.9
1996;WPR;LAO;MLE;0.6
1995;WPR;LAO;BTSX;1.2
1995;WPR;LAO;FMLE;1.8
1995;WPR;LAO;MLE;0.6
1994;WPR;LAO;BTSX;1.1
1994;WPR;LAO;FMLE;1.6
1994;WPR;LAO;MLE;0.5
1993;WPR;LAO;BTSX;1.0
1993;WPR;LAO;FMLE;1.5
1993;WPR;LAO;MLE;0.5
1992;WPR;LAO;BTSX;1.0
1992;WPR;LAO;FMLE;1.5
1992;WPR;LAO;MLE;0.4
1991;WPR;LAO;BTSX;0.9
1991;WPR;LAO;FMLE;1.4
1991;WPR;LAO;MLE;0.4
1990;WPR;LAO;BTSX;0.8
1990;WPR;LAO;FMLE;1.3
1990;WPR;LAO;MLE;0.4
1989;WPR;LAO;BTSX;0.8
1989;WPR;LAO;FMLE;1.2
1989;WPR;LAO;MLE;0.3
1988;WPR;LAO;BTSX;0.7
1988;WPR;LAO;FMLE;1.1
1988;WPR;LAO;MLE;0.3
1987;WPR;LAO;BTSX;0.7
1987;WPR;LAO;FMLE;1.1
1987;WPR;LAO;MLE;0.3
1986;WPR;LAO;BTSX;0.7
1986;WPR;LAO;FMLE;1.0
1986;WPR;LAO;MLE;0.3
1985;WPR;LAO;BTSX;0.6
1985;WPR;LAO;FMLE;0.9
1985;WPR;LAO;MLE;0.2
1984;WPR;LAO;BTSX;0.6
1984;WPR;LAO;FMLE;0.9
1984;WPR;LAO;MLE;0.2
1983;WPR;LAO;BTSX;0.5
1983;WPR;LAO;FMLE;0.8
1983;WPR;LAO;MLE;0.2
1982;WPR;LAO;BTSX;0.5
1982;WPR;LAO;FMLE;0.8
1982;WPR;LAO;MLE;0.2
1981;WPR;LAO;BTSX;0.5
1981;WPR;LAO;FMLE;0.7
1981;WPR;LAO;MLE;0.2
1980;WPR;LAO;BTSX;0.4
1980;WPR;LAO;FMLE;0.7
1980;WPR;LAO;MLE;0.2
1979;WPR;LAO;BTSX;0.4
1979;WPR;LAO;FMLE;0.6
1979;WPR;LAO;MLE;0.2
1978;WPR;LAO;BTSX;0.4
1978;WPR;LAO;FMLE;0.6
1978;WPR;LAO;MLE;0.1
1977;WPR;LAO;BTSX;0.4
1977;WPR;LAO;FMLE;0.6
1977;WPR;LAO;MLE;0.1
1976;WPR;LAO;BTSX;0.3
1976;WPR;LAO;FMLE;0.5
1976;WPR;LAO;MLE;0.1
1975;WPR;LAO;BTSX;0.3
1975;WPR;LAO;FMLE;0.5
1975;WPR;LAO;MLE;0.1
2016;EMR;LBN;BTSX;32.0
2016;EMR;LBN;FMLE;37.0
2016;EMR;LBN;MLE;27.4
2015;EMR;LBN;BTSX;31.4
2015;EMR;LBN;FMLE;36.5
2015;EMR;LBN;MLE;26.8
2014;EMR;LBN;BTSX;30.8
2014;EMR;LBN;FMLE;36.1
2014;EMR;LBN;MLE;26.2
2013;EMR;LBN;BTSX;30.3
2013;EMR;LBN;FMLE;35.6
2013;EMR;LBN;MLE;25.5
2012;EMR;LBN;BTSX;29.7
2012;EMR;LBN;FMLE;35.2
2012;EMR;LBN;MLE;24.9
2011;EMR;LBN;BTSX;29.2
2011;EMR;LBN;FMLE;34.7
2011;EMR;LBN;MLE;24.4
2010;EMR;LBN;BTSX;28.7
2010;EMR;LBN;FMLE;34.3
2010;EMR;LBN;MLE;23.8
2009;EMR;LBN;BTSX;28.2
2009;EMR;LBN;FMLE;33.8
2009;EMR;LBN;MLE;23.2
2008;EMR;LBN;BTSX;27.7
2008;EMR;LBN;FMLE;33.4
2008;EMR;LBN;MLE;22.7
2007;EMR;LBN;BTSX;27.2
2007;EMR;LBN;FMLE;33.0
2007;EMR;LBN;MLE;22.1
2006;EMR;LBN;BTSX;26.7
2006;EMR;LBN;FMLE;32.6
2006;EMR;LBN;MLE;21.6
2005;EMR;LBN;BTSX;26.3
2005;EMR;LBN;FMLE;32.2
2005;EMR;LBN;MLE;21.1
2004;EMR;LBN;BTSX;25.9
2004;EMR;LBN;FMLE;31.8
2004;EMR;LBN;MLE;20.5
2003;EMR;LBN;BTSX;25.6
2003;EMR;LBN;FMLE;31.3
2003;EMR;LBN;MLE;20.0
2002;EMR;LBN;BTSX;25.3
2002;EMR;LBN;FMLE;30.9
2002;EMR;LBN;MLE;19.5
2001;EMR;LBN;BTSX;24.9
2001;EMR;LBN;FMLE;30.5
2001;EMR;LBN;MLE;19.0
2000;EMR;LBN;BTSX;24.6
2000;EMR;LBN;FMLE;30.1
2000;EMR;LBN;MLE;18.6
1999;EMR;LBN;BTSX;24.2
1999;EMR;LBN;FMLE;29.7
1999;EMR;LBN;MLE;18.1
1998;EMR;LBN;BTSX;23.7
1998;EMR;LBN;FMLE;29.3
1998;EMR;LBN;MLE;17.6
1997;EMR;LBN;BTSX;23.3
1997;EMR;LBN;FMLE;28.9
1997;EMR;LBN;MLE;17.1
1996;EMR;LBN;BTSX;22.8
1996;EMR;LBN;FMLE;28.4
1996;EMR;LBN;MLE;16.6
1995;EMR;LBN;BTSX;22.3
1995;EMR;LBN;FMLE;28.0
1995;EMR;LBN;MLE;16.2
1994;EMR;LBN;BTSX;21.8
1994;EMR;LBN;FMLE;27.6
1994;EMR;LBN;MLE;15.7
1993;EMR;LBN;BTSX;21.4
1993;EMR;LBN;FMLE;27.1
1993;EMR;LBN;MLE;15.2
1992;EMR;LBN;BTSX;20.9
1992;EMR;LBN;FMLE;26.6
1992;EMR;LBN;MLE;14.7
1991;EMR;LBN;BTSX;20.4
1991;EMR;LBN;FMLE;26.1
1991;EMR;LBN;MLE;14.2
1990;EMR;LBN;BTSX;19.9
1990;EMR;LBN;FMLE;25.6
1990;EMR;LBN;MLE;13.7
1989;EMR;LBN;BTSX;19.3
1989;EMR;LBN;FMLE;25.0
1989;EMR;LBN;MLE;13.2
1988;EMR;LBN;BTSX;18.8
1988;EMR;LBN;FMLE;24.5
1988;EMR;LBN;MLE;12.7
1987;EMR;LBN;BTSX;18.2
1987;EMR;LBN;FMLE;23.9
1987;EMR;LBN;MLE;12.2
1986;EMR;LBN;BTSX;17.6
1986;EMR;LBN;FMLE;23.3
1986;EMR;LBN;MLE;11.6
1985;EMR;LBN;BTSX;17.0
1985;EMR;LBN;FMLE;22.7
1985;EMR;LBN;MLE;11.1
1984;EMR;LBN;BTSX;16.5
1984;EMR;LBN;FMLE;22.0
1984;EMR;LBN;MLE;10.6
1983;EMR;LBN;BTSX;15.9
1983;EMR;LBN;FMLE;21.4
1983;EMR;LBN;MLE;10.1
1982;EMR;LBN;BTSX;15.3
1982;EMR;LBN;FMLE;20.7
1982;EMR;LBN;MLE;9.6
1981;EMR;LBN;BTSX;14.7
1981;EMR;LBN;FMLE;20.0
1981;EMR;LBN;MLE;9.1
1980;EMR;LBN;BTSX;14.1
1980;EMR;LBN;FMLE;19.3
1980;EMR;LBN;MLE;8.6
1979;EMR;LBN;BTSX;13.5
1979;EMR;LBN;FMLE;18.7
1979;EMR;LBN;MLE;8.1
1978;EMR;LBN;BTSX;12.9
1978;EMR;LBN;FMLE;18.0
1978;EMR;LBN;MLE;7.6
1977;EMR;LBN;BTSX;12.3
1977;EMR;LBN;FMLE;17.3
1977;EMR;LBN;MLE;7.2
1976;EMR;LBN;BTSX;11.7
1976;EMR;LBN;FMLE;16.6
1976;EMR;LBN;MLE;6.8
1975;EMR;LBN;BTSX;11.1
1975;EMR;LBN;FMLE;15.9
1975;EMR;LBN;MLE;6.3
2016;AFR;LBR;BTSX;9.9
2016;AFR;LBR;FMLE;14.2
2016;AFR;LBR;MLE;5.5
2015;AFR;LBR;BTSX;9.6
2015;AFR;LBR;FMLE;13.7
2015;AFR;LBR;MLE;5.2
2014;AFR;LBR;BTSX;9.2
2014;AFR;LBR;FMLE;13.3
2014;AFR;LBR;MLE;5.0
2013;AFR;LBR;BTSX;8.9
2013;AFR;LBR;FMLE;12.8
2013;AFR;LBR;MLE;4.8
2012;AFR;LBR;BTSX;8.6
2012;AFR;LBR;FMLE;12.4
2012;AFR;LBR;MLE;4.5
2011;AFR;LBR;BTSX;8.3
2011;AFR;LBR;FMLE;12.0
2011;AFR;LBR;MLE;4.3
2010;AFR;LBR;BTSX;8.0
2010;AFR;LBR;FMLE;11.5
2010;AFR;LBR;MLE;4.1
2009;AFR;LBR;BTSX;7.7
2009;AFR;LBR;FMLE;11.1
2009;AFR;LBR;MLE;3.9
2008;AFR;LBR;BTSX;7.4
2008;AFR;LBR;FMLE;10.8
2008;AFR;LBR;MLE;3.8
2007;AFR;LBR;BTSX;7.1
2007;AFR;LBR;FMLE;10.4
2007;AFR;LBR;MLE;3.6
2006;AFR;LBR;BTSX;6.8
2006;AFR;LBR;FMLE;10.0
2006;AFR;LBR;MLE;3.4
2005;AFR;LBR;BTSX;6.6
2005;AFR;LBR;FMLE;9.7
2005;AFR;LBR;MLE;3.3
2004;AFR;LBR;BTSX;6.3
2004;AFR;LBR;FMLE;9.3
2004;AFR;LBR;MLE;3.1
2003;AFR;LBR;BTSX;6.1
2003;AFR;LBR;FMLE;9.0
2003;AFR;LBR;MLE;3.0
2002;AFR;LBR;BTSX;5.9
2002;AFR;LBR;FMLE;8.7
2002;AFR;LBR;MLE;2.9
2001;AFR;LBR;BTSX;5.7
2001;AFR;LBR;FMLE;8.5
2001;AFR;LBR;MLE;2.8
2000;AFR;LBR;BTSX;5.6
2000;AFR;LBR;FMLE;8.3
2000;AFR;LBR;MLE;2.7
1999;AFR;LBR;BTSX;5.5
1999;AFR;LBR;FMLE;8.1
1999;AFR;LBR;MLE;2.6
1998;AFR;LBR;BTSX;5.4
1998;AFR;LBR;FMLE;8.0
1998;AFR;LBR;MLE;2.6
1997;AFR;LBR;BTSX;5.3
1997;AFR;LBR;FMLE;7.9
1997;AFR;LBR;MLE;2.5
1996;AFR;LBR;BTSX;5.2
1996;AFR;LBR;FMLE;7.7
1996;AFR;LBR;MLE;2.5
1995;AFR;LBR;BTSX;5.1
1995;AFR;LBR;FMLE;7.6
1995;AFR;LBR;MLE;2.4
1994;AFR;LBR;BTSX;5.0
1994;AFR;LBR;FMLE;7.5
1994;AFR;LBR;MLE;2.4
1993;AFR;LBR;BTSX;4.9
1993;AFR;LBR;FMLE;7.3
1993;AFR;LBR;MLE;2.3
1992;AFR;LBR;BTSX;4.7
1992;AFR;LBR;FMLE;7.0
1992;AFR;LBR;MLE;2.2
1991;AFR;LBR;BTSX;4.4
1991;AFR;LBR;FMLE;6.7
1991;AFR;LBR;MLE;2.0
1990;AFR;LBR;BTSX;4.1
1990;AFR;LBR;FMLE;6.3
1990;AFR;LBR;MLE;1.8
1989;AFR;LBR;BTSX;3.8
1989;AFR;LBR;FMLE;5.8
1989;AFR;LBR;MLE;1.6
1988;AFR;LBR;BTSX;3.4
1988;AFR;LBR;FMLE;5.3
1988;AFR;LBR;MLE;1.5
1987;AFR;LBR;BTSX;3.1
1987;AFR;LBR;FMLE;4.9
1987;AFR;LBR;MLE;1.3
1986;AFR;LBR;BTSX;2.9
1986;AFR;LBR;FMLE;4.5
1986;AFR;LBR;MLE;1.2
1985;AFR;LBR;BTSX;2.7
1985;AFR;LBR;FMLE;4.2
1985;AFR;LBR;MLE;1.1
1984;AFR;LBR;BTSX;2.5
1984;AFR;LBR;FMLE;3.9
1984;AFR;LBR;MLE;1.0
1983;AFR;LBR;BTSX;2.3
1983;AFR;LBR;FMLE;3.7
1983;AFR;LBR;MLE;0.9
1982;AFR;LBR;BTSX;2.1
1982;AFR;LBR;FMLE;3.4
1982;AFR;LBR;MLE;0.8
1981;AFR;LBR;BTSX;2.0
1981;AFR;LBR;FMLE;3.2
1981;AFR;LBR;MLE;0.8
1980;AFR;LBR;BTSX;1.9
1980;AFR;LBR;FMLE;3.0
1980;AFR;LBR;MLE;0.7
1979;AFR;LBR;BTSX;1.7
1979;AFR;LBR;FMLE;2.8
1979;AFR;LBR;MLE;0.7
1978;AFR;LBR;BTSX;1.6
1978;AFR;LBR;FMLE;2.6
1978;AFR;LBR;MLE;0.6
1977;AFR;LBR;BTSX;1.5
1977;AFR;LBR;FMLE;2.5
1977;AFR;LBR;MLE;0.6
1976;AFR;LBR;BTSX;1.4
1976;AFR;LBR;FMLE;2.3
1976;AFR;LBR;MLE;0.5
1975;AFR;LBR;BTSX;1.3
1975;AFR;LBR;FMLE;2.2
1975;AFR;LBR;MLE;0.5
2016;EMR;LBY;BTSX;32.5
2016;EMR;LBY;FMLE;39.6
2016;EMR;LBY;MLE;25.0
2015;EMR;LBY;BTSX;31.9
2015;EMR;LBY;FMLE;39.1
2015;EMR;LBY;MLE;24.3
2014;EMR;LBY;BTSX;31.3
2014;EMR;LBY;FMLE;38.6
2014;EMR;LBY;MLE;23.6
2013;EMR;LBY;BTSX;30.6
2013;EMR;LBY;FMLE;38.0
2013;EMR;LBY;MLE;23.0
2012;EMR;LBY;BTSX;30.0
2012;EMR;LBY;FMLE;37.5
2012;EMR;LBY;MLE;22.4
2011;EMR;LBY;BTSX;29.4
2011;EMR;LBY;FMLE;37.0
2011;EMR;LBY;MLE;21.8
2010;EMR;LBY;BTSX;28.8
2010;EMR;LBY;FMLE;36.5
2010;EMR;LBY;MLE;21.2
2009;EMR;LBY;BTSX;28.2
2009;EMR;LBY;FMLE;36.0
2009;EMR;LBY;MLE;20.6
2008;EMR;LBY;BTSX;27.6
2008;EMR;LBY;FMLE;35.5
2008;EMR;LBY;MLE;20.1
2007;EMR;LBY;BTSX;27.1
2007;EMR;LBY;FMLE;35.0
2007;EMR;LBY;MLE;19.6
2006;EMR;LBY;BTSX;26.5
2006;EMR;LBY;FMLE;34.5
2006;EMR;LBY;MLE;19.0
